,subjID,edgeRT,model,trial,group,block,logRT_ms
675,s138,5829.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.67060073804555
676,s138,11694.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.366831168735615
677,s138,15334.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.63782786411884
678,s138,20005.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.903737521291335
679,s139,2272.0,Reward Heuristic,20.0,Congruent,test,7.7284157798410416
680,s139,2976.0,Reward Heuristic,21.0,Congruent,test,7.998335395952982
681,s139,2728.0,Reward Heuristic,22.0,Congruent,test,7.911324018963353
682,s139,3190.0,Reward Heuristic,23.0,Congruent,test,8.06777619577889
683,s139,2441.0,Reward Heuristic,24.0,Congruent,test,7.80016307039296
684,s140,1632.0,Reward Heuristic,20.0,Congruent,test,7.397561535524052
685,s140,2609.0,Reward Heuristic,21.0,Congruent,test,7.866722285136729
686,s140,1033.0,Reward Heuristic,22.0,Congruent,test,6.940222469119639
687,s140,1451.0,Reward Heuristic,23.0,Congruent,test,7.280008252884188
688,s140,1641.0,Reward Heuristic,24.0,Congruent,test,7.403061091090091
689,s141,5952.0,Reward Heuristic,20.0,Incongruent,test,8.691482576512929
690,s141,4367.0,Reward Heuristic,21.0,Incongruent,test,8.381831553485561
691,s141,4764.0,Reward Heuristic,22.0,Incongruent,test,8.46884293047519
692,s141,5452.0,Reward Heuristic,23.0,Incongruent,test,8.603737792816423
693,s141,8386.0,Reward Heuristic,24.0,Incongruent,test,9.034318927730707
694,s142,22916.0,Bayes Optimal Teacher,20.0,Congruent,test,10.039590635528468
695,s142,16902.0,Bayes Optimal Teacher,21.0,Congruent,test,9.735187237104428
696,s142,10537.0,Bayes Optimal Teacher,22.0,Congruent,test,9.262648151599528
697,s142,6700.0,Bayes Optimal Teacher,23.0,Congruent,test,8.809862805379057
698,s142,19208.0,Bayes Optimal Teacher,24.0,Congruent,test,9.86308213790109
699,s143,4739.0,Bayes Optimal Teacher,20.0,Congruent,test,8.463581421967588
700,s143,2311.0,Bayes Optimal Teacher,21.0,Congruent,test,7.745435610274381
701,s143,2100.0,Bayes Optimal Teacher,22.0,Congruent,test,7.649692623711514
702,s143,2480.0,Bayes Optimal Teacher,23.0,Congruent,test,7.8160138391590275
703,s143,8063.0,Bayes Optimal Teacher,24.0,Congruent,test,8.995040974685022
704,s144,3869.0,Bayes Optimal Teacher,20.0,Congruent,test,8.260751354700513
705,s144,1489.0,Bayes Optimal Teacher,21.0,Congruent,test,7.305860032684009
706,s144,2803.0,Bayes Optimal Teacher,22.0,Congruent,test,7.938445551164788
707,s144,1585.0,Bayes Optimal Teacher,23.0,Congruent,test,7.368339686311381
708,s144,7184.0,Bayes Optimal Teacher,24.0,Congruent,test,8.879611609982035
709,s145,4724.0,Bayes Optimal Teacher,20.0,Congruent,test,8.460411177317253
710,s145,4825.0,Bayes Optimal Teacher,21.0,Congruent,test,8.481566013773087
711,s145,3849.0,Bayes Optimal Teacher,22.0,Congruent,test,8.255568653283746
712,s145,3118.0,Bayes Optimal Teacher,23.0,Congruent,test,8.044947049617722
713,s145,7606.0,Bayes Optimal Teacher,24.0,Congruent,test,8.936692688488204
714,s146,2389.0,Reward Heuristic,20.0,Incongruent,test,7.77863014732581
715,s146,3158.0,Reward Heuristic,21.0,Incongruent,test,8.057694194815587
716,s146,2292.0,Reward Heuristic,22.0,Incongruent,test,7.73718007783463
717,s146,3979.0,Reward Heuristic,23.0,Incongruent,test,8.288785810426928
718,s146,2339.0,Reward Heuristic,24.0,Incongruent,test,7.757478766584179
719,s147,6732.0,Reward Heuristic,19.0,Congruent,test,8.814627555310697
720,s147,5008.0,Reward Heuristic,20.0,Congruent,test,8.518791912779934
721,s147,5904.0,Reward Heuristic,21.0,Congruent,test,8.683385366280309
722,s147,5926.0,Reward Heuristic,22.0,Congruent,test,8.68710472813351
723,s146,2339.0,Reward Heuristic,24.0,Incongruent,test,7.757478766584179
724,s148,11978.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.390826912824407
725,s148,5856.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.675222055641148
726,s148,4762.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.468423027046809
727,s148,4488.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.409162447202533
728,s148,5825.0,Bayes Optimal Teacher,24.0,Incongruent,test,8.669914278433902
729,s149,3955.0,Reward Heuristic,20.0,Incongruent,test,8.282735880201754
730,s149,8085.0,Reward Heuristic,21.0,Incongruent,test,8.997765772011208
731,s149,15091.0,Reward Heuristic,22.0,Incongruent,test,9.62185381861855
732,s149,8671.0,Reward Heuristic,23.0,Incongruent,test,9.06773940337716
733,s149,12224.0,Reward Heuristic,24.0,Incongruent,test,9.411156511406302
734,s150,7327.0,Reward Heuristic,20.0,Congruent,test,8.899321434159964
735,s150,11506.0,Reward Heuristic,21.0,Congruent,test,9.350623917423238
736,s150,7980.0,Reward Heuristic,22.0,Congruent,test,8.984693690443855
737,s150,9458.0,Reward Heuristic,23.0,Congruent,test,9.15461622320382
738,s150,17498.0,Reward Heuristic,24.0,Congruent,test,9.76984186766621
739,s151,2852.0,Bayes Optimal Teacher,20.0,Incongruent,test,7.955775781534187
740,s151,13505.0,Bayes Optimal Teacher,21.0,Incongruent,test,9.510815266226716
741,s151,3117.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.044626279767337
742,s151,3465.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.150467911624004
743,s151,10379.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.24753981296529
744,s152,7228.0,Reward Heuristic,20.0,Incongruent,test,8.885717651712119
745,s152,8669.0,Reward Heuristic,21.0,Incongruent,test,9.06750872286864
746,s152,10545.0,Reward Heuristic,22.0,Incongruent,test,9.263407092912875
747,s152,8441.0,Reward Heuristic,23.0,Incongruent,test,9.04085606398372
748,s152,22634.0,Reward Heuristic,24.0,Incongruent,test,10.027208479525887
749,s153,2319.0,Bayes Optimal Teacher,20.0,Incongruent,test,7.7488913372555315
750,s153,4115.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.32239411311117
751,s153,2702.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.9017475185201445
752,s153,2397.0,Bayes Optimal Teacher,23.0,Incongruent,test,7.781973234434385
753,s153,6417.0,Bayes Optimal Teacher,24.0,Incongruent,test,8.766705997750515
754,s154,3277.0,Bayes Optimal Teacher,20.0,Congruent,test,8.094683648698815
755,s154,3336.0,Bayes Optimal Teacher,21.0,Congruent,test,8.112527763478637
756,s154,3210.0,Bayes Optimal Teacher,22.0,Congruent,test,8.07402621612406
757,s154,2023.0,Bayes Optimal Teacher,23.0,Congruent,test,7.612336837167746
758,s154,22682.0,Bayes Optimal Teacher,24.0,Congruent,test,10.029326937375275
759,s155,1522.0,Reward Heuristic,20.0,Incongruent,test,7.3277805384216315
760,s155,5156.0,Reward Heuristic,21.0,Incongruent,test,8.547916364059079
761,s155,2368.0,Reward Heuristic,22.0,Incongruent,test,7.769800996003896
762,s155,1604.0,Reward Heuristic,23.0,Incongruent,test,7.38025578842646
763,s155,2117.0,Reward Heuristic,24.0,Incongruent,test,7.6577552711348655
764,s156,14556.0,Reward Heuristic,20.0,Congruent,test,9.585758558732051
765,s156,7836.0,Reward Heuristic,21.0,Congruent,test,8.966483779064431
766,s156,3861.0,Reward Heuristic,22.0,Congruent,test,8.258681496264236
767,s156,6219.0,Reward Heuristic,23.0,Congruent,test,8.735364401103888
768,s156,11429.0,Reward Heuristic,24.0,Congruent,test,9.343909263897597
769,s157,9668.0,Reward Heuristic,20.0,Incongruent,test,9.176576741823373
770,s157,4878.0,Reward Heuristic,21.0,Incongruent,test,8.492490578775866
771,s157,4951.0,Reward Heuristic,22.0,Incongruent,test,8.507344855361422
772,s157,5185.0,Reward Heuristic,23.0,Incongruent,test,8.553525120663627
773,s157,5903.0,Reward Heuristic,24.0,Incongruent,test,8.683215975240689
774,s158,6074.0,Bayes Optimal Teacher,20.0,Congruent,test,8.711772645605693
775,s158,6959.0,Bayes Optimal Teacher,21.0,Congruent,test,8.84779106484485
776,s158,4385.0,Bayes Optimal Teacher,22.0,Congruent,test,8.385944904806284
777,s158,3123.0,Bayes Optimal Teacher,23.0,Congruent,test,8.046549357283078
778,s158,8328.0,Bayes Optimal Teacher,24.0,Congruent,test,9.027378610294805
779,s159,10417.0,Bayes Optimal Teacher,20.0,Congruent,test,9.251194365984448
780,s159,4368.0,Bayes Optimal Teacher,21.0,Congruent,test,8.38206051742474
781,s159,4623.0,Bayes Optimal Teacher,22.0,Congruent,test,8.438799123988225
782,s159,5235.0,Bayes Optimal Teacher,23.0,Congruent,test,8.563122123304638
783,s159,5378.0,Bayes Optimal Teacher,24.0,Congruent,test,8.59007183682881
784,s160,8254.0,Reward Heuristic,19.0,Incongruent,test,9.018453210312527
785,s160,8240.0,Reward Heuristic,20.0,Incongruent,test,9.016755622903517
786,s160,10074.0,Reward Heuristic,21.0,Incongruent,test,9.217713126305595
787,s160,7040.0,Reward Heuristic,22.0,Incongruent,test,8.859363449152088
788,s159,5378.0,Bayes Optimal Teacher,24.0,Congruent,test,8.59007183682881
789,s162,11033.0,Bayes Optimal Teacher,20.0,Congruent,test,9.308646060760307
790,s162,1797.0,Bayes Optimal Teacher,21.0,Congruent,test,7.493873886783559
791,s162,1368.0,Bayes Optimal Teacher,22.0,Congruent,test,7.221105098182496
792,s162,2275.0,Bayes Optimal Teacher,23.0,Congruent,test,7.729735331385051
793,s162,3247.0,Bayes Optimal Teacher,24.0,Congruent,test,8.085486772102845
794,s163,10552.0,Bayes Optimal Teacher,18.0,Congruent,test,9.26407069439715
795,s163,4812.0,Bayes Optimal Teacher,19.0,Congruent,test,8.47886807709457
796,s163,6577.0,Bayes Optimal Teacher,20.0,Congruent,test,8.79133399330135
797,s163,6566.0,Bayes Optimal Teacher,21.0,Congruent,test,8.789660098061537
798,s163,23572.0,Bayes Optimal Teacher,22.0,Congruent,test,10.067814845957804
799,s164,4781.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.472405008626103
800,s164,7426.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.912742634737025
801,s164,2941.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.9865049385539955
802,s164,2415.0,Bayes Optimal Teacher,23.0,Incongruent,test,7.789454566086673
803,s164,16074.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.684958338772663
804,s165,12436.0,Bayes Optimal Teacher,20.0,Congruent,test,9.428350771178645
805,s165,4511.0,Bayes Optimal Teacher,21.0,Congruent,test,8.414274137408396
806,s165,3195.0,Bayes Optimal Teacher,22.0,Congruent,test,8.069342366811636
807,s165,2080.0,Bayes Optimal Teacher,23.0,Congruent,test,7.640123172695364
808,s165,14885.0,Bayes Optimal Teacher,24.0,Congruent,test,9.608109273449877
809,s166,3719.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.22121009392507
810,s166,2027.0,Bayes Optimal Teacher,21.0,Incongruent,test,7.614312146452
811,s166,1182.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.074963197966044
812,s166,1433.0,Bayes Optimal Teacher,23.0,Incongruent,test,7.267525427828172
813,s166,3909.0,Bayes Optimal Teacher,24.0,Incongruent,test,8.271036865792954
814,s167,20065.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.906732282701016
815,s167,11099.0,Bayes Optimal Teacher,21.0,Incongruent,test,9.31461029315198
816,s167,10331.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.242904362849446
817,s167,16985.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.740085880594684
818,s167,9542.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.163458386076051
819,s168,5530.0,Reward Heuristic,20.0,Congruent,test,8.61794309451638
820,s168,7242.0,Reward Heuristic,21.0,Congruent,test,8.887652690325586
821,s168,3348.0,Reward Heuristic,22.0,Congruent,test,8.116118431609365
822,s168,4567.0,Reward Heuristic,23.0,Congruent,test,8.426611813185
823,s168,2744.0,Reward Heuristic,24.0,Congruent,test,7.917171988845776
824,s169,2016.0,Reward Heuristic,20.0,Incongruent,test,7.60887062919126
825,s169,4762.0,Reward Heuristic,21.0,Incongruent,test,8.468423027046809
826,s169,15289.0,Reward Heuristic,22.0,Incongruent,test,9.634888894560614
827,s169,4278.0,Reward Heuristic,23.0,Incongruent,test,8.361240889642351
828,s169,2068.0,Reward Heuristic,24.0,Incongruent,test,7.63433723562832
829,s170,4420.0,Bayes Optimal Teacher,20.0,Congruent,test,8.393894975071744
830,s170,3930.0,Bayes Optimal Teacher,21.0,Congruent,test,8.276394704863307
831,s170,4840.0,Bayes Optimal Teacher,22.0,Congruent,test,8.484669999710677
832,s170,3530.0,Bayes Optimal Teacher,23.0,Congruent,test,8.169053149927343
833,s170,8712.0,Bayes Optimal Teacher,24.0,Congruent,test,9.072456664612796
834,s171,2983.0,Reward Heuristic,19.0,Congruent,test,8.000684784514748
835,s171,1632.0,Reward Heuristic,20.0,Congruent,test,7.397561535524052
836,s171,1168.0,Reward Heuristic,21.0,Congruent,test,7.0630481633881725
837,s171,2126.0,Reward Heuristic,22.0,Congruent,test,7.661997558901893
838,s171,1672.0,Reward Heuristic,23.0,Congruent,test,7.421775793644647
839,s172,9496.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.158625936289503
840,s172,5173.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.551208070003515
841,s172,14176.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.559305672844863
842,s172,11836.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.3789010135201
843,s172,9494.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.158415299111264
844,s173,10374.0,Bayes Optimal Teacher,20.0,Congruent,test,9.247057954911346
845,s173,23836.0,Bayes Optimal Teacher,21.0,Congruent,test,10.07895232186687
846,s173,5221.0,Bayes Optimal Teacher,22.0,Congruent,test,8.560444233410552
847,s173,7159.0,Bayes Optimal Teacher,23.0,Congruent,test,8.876125585396185
848,s173,8877.0,Bayes Optimal Teacher,24.0,Congruent,test,9.09121894106832
849,s174,2134.0,Reward Heuristic,20.0,Congruent,test,7.665753431861699
850,s174,2430.0,Reward Heuristic,21.0,Congruent,test,7.795646536334594
851,s174,1556.0,Reward Heuristic,22.0,Congruent,test,7.349873704738337
852,s174,1529.0,Reward Heuristic,23.0,Congruent,test,7.332369205929062
853,s174,1652.0,Reward Heuristic,24.0,Congruent,test,7.409741954080923
854,s175,6007.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.700680734850161
855,s175,3729.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.22389538017882
856,s175,2429.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.795234929002173
857,s175,2701.0,Bayes Optimal Teacher,23.0,Incongruent,test,7.901377353792616
858,s175,12802.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.45735668770195
859,s176,16010.0,Reward Heuristic,19.0,Congruent,test,9.68096880599076
860,s176,4112.0,Reward Heuristic,20.0,Congruent,test,8.321664807135
861,s176,14691.0,Reward Heuristic,21.0,Congruent,test,9.594990340370426
862,s176,6803.0,Reward Heuristic,22.0,Congruent,test,8.825118970345061
863,s176,5350.0,Reward Heuristic,23.0,Congruent,test,8.584851839890053
864,s177,26211.0,Bayes Optimal Teacher,20.0,Congruent,test,10.173934448966204
865,s177,5103.0,Bayes Optimal Teacher,21.0,Congruent,test,8.537583881063972
866,s177,4843.0,Bayes Optimal Teacher,22.0,Congruent,test,8.48528964240323
867,s177,5585.0,Bayes Optimal Teacher,23.0,Congruent,test,8.6278397115033
868,s177,7652.0,Bayes Optimal Teacher,24.0,Congruent,test,8.942722330560143
869,s178,14929.0,Reward Heuristic,20.0,Congruent,test,9.61106090905359
870,s178,4548.0,Reward Heuristic,21.0,Congruent,test,8.422442854870427
871,s178,3486.0,Reward Heuristic,22.0,Congruent,test,8.156510226079966
872,s178,13506.0,Reward Heuristic,23.0,Congruent,test,9.510889310134788
873,s178,5383.0,Reward Heuristic,24.0,Congruent,test,8.591001118560957
874,s179,2543.0,Bayes Optimal Teacher,20.0,Incongruent,test,7.841099765422119
875,s179,5953.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.69165057315339
876,s179,1893.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.545918151209323
877,s179,3663.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.206037762778815
878,s179,6452.0,Bayes Optimal Teacher,24.0,Incongruent,test,8.772145439245099
879,s180,10055.0,Bayes Optimal Teacher,20.0,Congruent,test,9.215825302206753
880,s180,6052.0,Bayes Optimal Teacher,21.0,Congruent,test,8.708144074908246
881,s180,3688.0,Bayes Optimal Teacher,22.0,Congruent,test,8.212839584676484
882,s180,4585.0,Bayes Optimal Teacher,23.0,Congruent,test,8.430545384690566
883,s180,8149.0,Bayes Optimal Teacher,24.0,Congruent,test,9.00565049932022
884,s181,8222.0,Bayes Optimal Teacher,20.0,Congruent,test,9.014568767457824
885,s181,7131.0,Bayes Optimal Teacher,21.0,Congruent,test,8.872206756028303
886,s181,12012.0,Bayes Optimal Teacher,22.0,Congruent,test,9.39366142910322
887,s181,9520.0,Bayes Optimal Teacher,23.0,Congruent,test,9.161150127785412
888,s181,18638.0,Bayes Optimal Teacher,24.0,Congruent,test,9.8329577863456
889,s182,7815.0,Bayes Optimal Teacher,20.0,Congruent,test,8.963800242855577
890,s182,2727.0,Bayes Optimal Teacher,21.0,Congruent,test,7.910957382845589
891,s182,6153.0,Bayes Optimal Teacher,22.0,Congruent,test,8.724695046740491
892,s182,2535.0,Bayes Optimal Teacher,23.0,Congruent,test,7.837948916025283
893,s182,5855.0,Bayes Optimal Teacher,24.0,Congruent,test,8.675051276031818
894,s183,6224.0,Bayes Optimal Teacher,20.0,Congruent,test,8.736168065858228
895,s183,7211.0,Bayes Optimal Teacher,21.0,Congruent,test,8.88336291691676
896,s183,5907.0,Bayes Optimal Teacher,22.0,Congruent,test,8.683893367307235
897,s183,6179.0,Bayes Optimal Teacher,23.0,Congruent,test,8.72891172506098
898,s183,11064.0,Bayes Optimal Teacher,24.0,Congruent,test,9.311451873344595
899,s184,4248.0,Reward Heuristic,20.0,Congruent,test,8.354203562921775
900,s184,7481.0,Reward Heuristic,21.0,Congruent,test,8.920121751872404
901,s184,3406.0,Reward Heuristic,22.0,Congruent,test,8.133293861222633
902,s184,5731.0,Reward Heuristic,23.0,Congruent,test,8.653645314551737
903,s184,3500.0,Reward Heuristic,24.0,Congruent,test,8.160518247477505
904,s185,6024.0,Bayes Optimal Teacher,20.0,Congruent,test,8.703506769479729
905,s185,1973.0,Bayes Optimal Teacher,21.0,Congruent,test,7.587310506022615
906,s185,2693.0,Bayes Optimal Teacher,22.0,Congruent,test,7.898411092811599
907,s185,2270.0,Bayes Optimal Teacher,23.0,Congruent,test,7.727535110475448
908,s185,6673.0,Bayes Optimal Teacher,24.0,Congruent,test,8.805824812903607
909,s186,6397.0,Reward Heuristic,20.0,Incongruent,test,8.763584409450138
910,s186,11184.0,Reward Heuristic,21.0,Incongruent,test,9.322239464473592
911,s186,5264.0,Reward Heuristic,22.0,Incongruent,test,8.568646473005153
912,s186,13423.0,Reward Heuristic,23.0,Incongruent,test,9.504724932487637
913,s186,6744.0,Reward Heuristic,24.0,Incongruent,test,8.81640849968169
914,s187,21032.0,Reward Heuristic,19.0,Congruent,test,9.953800366409718
915,s187,11102.0,Reward Heuristic,20.0,Congruent,test,9.314880551250107
916,s187,11310.0,Reward Heuristic,21.0,Congruent,test,9.333442569110167
917,s187,9395.0,Reward Heuristic,22.0,Congruent,test,9.147932911847565
918,s187,10773.0,Reward Heuristic,23.0,Congruent,test,9.284798282894192
919,s188,3235.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.081784206935001
920,s188,9344.0,Bayes Optimal Teacher,21.0,Incongruent,test,9.142489705068009
921,s188,3838.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.252706676567644
922,s188,3694.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.214465160759186
923,s188,10537.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.262648151599528
924,s189,4011.0,Reward Heuristic,20.0,Incongruent,test,8.296795865770052
925,s189,2906.0,Reward Heuristic,21.0,Incongruent,test,7.974532844130228
926,s189,2698.0,Reward Heuristic,22.0,Incongruent,test,7.900266036767701
927,s189,3455.0,Reward Heuristic,23.0,Incongruent,test,8.14757773620177
928,s189,3079.0,Reward Heuristic,24.0,Incongruent,test,8.0323601479245
929,s190,17279.0,Bayes Optimal Teacher,20.0,Congruent,test,9.757247170313121
930,s190,10370.0,Bayes Optimal Teacher,21.0,Congruent,test,9.246672301223573
931,s190,6864.0,Bayes Optimal Teacher,22.0,Congruent,test,8.834045641167798
932,s190,2382.0,Bayes Optimal Teacher,23.0,Congruent,test,7.775695749915245
933,s190,13992.0,Bayes Optimal Teacher,24.0,Congruent,test,9.546241016698438
934,s191,2121.0,Reward Heuristic,20.0,Congruent,test,7.659642954564682
935,s191,4165.0,Reward Heuristic,21.0,Congruent,test,8.334471554600944
936,s191,20450.0,Reward Heuristic,22.0,Congruent,test,9.925738161470948
937,s191,5173.0,Reward Heuristic,23.0,Congruent,test,8.551208070003515
938,s191,4933.0,Reward Heuristic,24.0,Congruent,test,8.503702601233739
939,s192,10423.0,Reward Heuristic,19.0,Congruent,test,9.251770181739323
940,s192,6092.0,Reward Heuristic,20.0,Congruent,test,8.714731714015052
941,s192,19317.0,Reward Heuristic,21.0,Congruent,test,9.868740816206293
942,s192,9255.0,Reward Heuristic,22.0,Congruent,test,9.132919225007598
943,s192,9990.0,Reward Heuristic,23.0,Congruent,test,9.2093398716426
944,s193,3415.0,Bayes Optimal Teacher,20.0,Congruent,test,8.13593277200489
945,s193,2918.0,Bayes Optimal Teacher,21.0,Congruent,test,7.978653729082731
946,s193,3325.0,Bayes Optimal Teacher,22.0,Congruent,test,8.109224953089955
947,s193,3215.0,Bayes Optimal Teacher,23.0,Congruent,test,8.07558263667172
948,s193,1619.0,Bayes Optimal Teacher,24.0,Congruent,test,7.389563953677635
949,s194,1681.0,Bayes Optimal Teacher,20.0,Incongruent,test,7.427144133408616
950,s194,3269.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.092239406724211
951,s194,5071.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.531293315795018
952,s194,3287.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.097730573664219
953,s194,8368.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.032170186304704
954,s195,10470.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.256269303864583
955,s195,9778.0,Bayes Optimal Teacher,21.0,Incongruent,test,9.187890243138591
956,s195,7619.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.93840040647301
957,s195,14867.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.60689927061335
958,s195,13885.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.538564399740899
959,s196,11951.0,Reward Heuristic,20.0,Congruent,test,9.388570235866881
960,s196,11175.0,Reward Heuristic,21.0,Congruent,test,9.32143441948177
961,s196,15022.0,Reward Heuristic,22.0,Congruent,test,9.617271072245957
962,s196,10821.0,Reward Heuristic,23.0,Congruent,test,9.289243969571649
963,s196,13911.0,Reward Heuristic,24.0,Congruent,test,9.54043517305957
964,s197,1922.0,Bayes Optimal Teacher,20.0,Incongruent,test,7.561121589530238
965,s197,3116.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.044305406990638
966,s197,8114.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.001346243766392
967,s197,4866.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.490027523343468
968,s197,6412.0,Bayes Optimal Teacher,24.0,Incongruent,test,8.765926513729443
969,s198,2091.0,Bayes Optimal Teacher,20.0,Congruent,test,7.645397699428633
970,s198,1571.0,Bayes Optimal Teacher,21.0,Congruent,test,7.359467638255621
971,s198,2377.0,Bayes Optimal Teacher,22.0,Congruent,test,7.773594467360194
972,s198,1619.0,Bayes Optimal Teacher,23.0,Congruent,test,7.389563953677635
973,s198,6261.0,Bayes Optimal Teacher,24.0,Congruent,test,8.74209519574531
974,s199,10942.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.300363874623772
975,s199,6659.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.803724602110622
976,s199,18221.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.810330054049878
977,s199,20205.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.913685377512573
978,s199,13777.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.5307558140446
979,s200,14654.0,Reward Heuristic,20.0,Congruent,test,9.592468614719909
980,s200,12151.0,Reward Heuristic,21.0,Congruent,test,9.405166749908611
981,s200,5002.0,Reward Heuristic,22.0,Congruent,test,8.517593111437565
982,s200,2028.0,Reward Heuristic,23.0,Congruent,test,7.614805364711073
983,s200,4991.0,Reward Heuristic,24.0,Congruent,test,8.515391569469609
984,s203,3154.0,Bayes Optimal Teacher,20.0,Congruent,test,8.056426767522984
985,s203,3271.0,Bayes Optimal Teacher,21.0,Congruent,test,8.092851027538384
986,s203,2380.0,Bayes Optimal Teacher,22.0,Congruent,test,7.77485576666552
987,s203,2886.0,Bayes Optimal Teacher,23.0,Congruent,test,7.9676267393338165
988,s203,6700.0,Bayes Optimal Teacher,24.0,Congruent,test,8.809862805379057
989,s204,14678.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.594105053105007
990,s204,4060.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.308938252595778
991,s204,3101.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.03947991910045
992,s204,2114.0,Bayes Optimal Teacher,23.0,Incongruent,test,7.656337166430183
993,s204,9160.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.122601457668177
994,s205,7352.0,Reward Heuristic,19.0,Incongruent,test,8.902727664035522
995,s205,10016.0,Reward Heuristic,20.0,Incongruent,test,9.211939093339879
996,s205,15768.0,Reward Heuristic,21.0,Incongruent,test,9.665737848832556
997,s205,4173.0,Reward Heuristic,22.0,Incongruent,test,8.336390480591552
998,s205,14683.0,Reward Heuristic,23.0,Incongruent,test,9.594445640962938
999,s206,2854.0,Bayes Optimal Teacher,20.0,Incongruent,test,7.956476798036782
1000,s206,2603.0,Bayes Optimal Teacher,21.0,Incongruent,test,7.864419904994565
1001,s206,2556.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.846198815497425
1002,s206,4072.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.311889558230359
1003,s206,17623.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.77696014606437
1004,s207,7268.0,Bayes Optimal Teacher,20.0,Congruent,test,8.891236429516061
1005,s207,7473.0,Bayes Optimal Teacher,21.0,Congruent,test,8.91905180393029
1006,s207,3831.0,Bayes Optimal Teacher,22.0,Congruent,test,8.25088114470065
1007,s207,1915.0,Bayes Optimal Teacher,23.0,Congruent,test,7.557472901614746
1008,s207,8222.0,Bayes Optimal Teacher,24.0,Congruent,test,9.014568767457824
1009,s208,2937.0,Bayes Optimal Teacher,19.0,Incongruent,test,7.98514393119862
1010,s208,8082.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.997394645638419
1011,s208,4746.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.465057436995709
1012,s208,3423.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.138272638530186
1013,s208,14551.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.585414998760278
1014,s209,6116.0,Bayes Optimal Teacher,20.0,Congruent,test,8.718663567048953
1015,s209,4032.0,Bayes Optimal Teacher,21.0,Congruent,test,8.302017809751204
